947156,-0.32,0.22,12.12,0.02,0.01,1.01,0.09,-0.02,-0.53
952160,-0.27,1.46,14.24,0.04,0.01,0.99,0.09,-0.02,-0.53
957156,-0.49,0.55,16.37,0.01,0.01,0.99,0.09,-0.02,-0.53
962160,-0.57,-0.02,18.33,0.02,0.01,1.01,0.09,-0.02,-0.53
967156,-0.60,-0.25,20.03,0.01,0.03,1.01,0.09,-0.02,-0.53
972156,-0.98,0.51,21.82,0.03,0.04,0.98,0.09,-0.02,-0.53
977160,-1.21,0.80,23.44,0.03,0.04,0.99,0.09,-0.02,-0.53
982160,-0.84,0.69,24.14,0.02,0.02,1.00,0.09,-0.02,-0.53
987160,-0.63,0.52,23.99,-0.00,-0.01,1.01,0.09,-0.03,-0.53
992156,-0.87,1.12,24.15,0.01,-0.01,0.97,0.09,-0.02,-0.53
997156,-0.85,1.26,23.94,-0.03,-0.02,1.02,0.09,-0.02,-0.53
1002156,-0.48,1.56,23.41,0.00,-0.01,0.97,0.09,-0.02,-0.53
1007156,-0.68,-0.18,22.90,-0.03,-0.00,1.02,0.09,-0.02,-0.53
1012160,-0.92,0.09,23.20,-0.02,0.01,1.01,0.09,-0.03,-0.53
1017160,-0.65,-0.37,24.45,0.00,0.01,1.02,0.09,-0.03,-0.53
1022156,-0.57,-0.56,25.73,0.02,0.02,0.96,0.09,-0.02,-0.53
1027156,-0.46,-0.63,26.24,0.01,0.02,1.02,0.09,-0.03,-0.53
1032160,-0.66,0.06,26.47,0.07,0.01,0.98,0.09,-0.03,-0.53
1037160,-0.69,-1.03,26.24,0.08,0.00,1.02,0.09,-0.03,-0.53
1042156,-0.37,-0.59,25.15,0.12,0.01,0.96,0.09,-0.03,-0.53
1047156,-0.43,0.47,24.17,0.13,0.00,0.97,0.09,-0.03,-0.53
1052156,-0.55,-2.22,22.06,0.07,0.00,1.05,0.09,-0.03,-0.53
1057156,-0.50,0.14,19.38,0.11,-0.02,0.99,0.09,-0.03,-0.53
1062156,-0.42,0.21,17.27,0.10,-0.03,1.02,0.09,-0.03,-0.53
1067156,-0.53,-0.63,14.96,0.07,-0.03,1.03,0.09,-0.03,-0.53
1072156,-0.40,0.69,13.61,0.08,-0.03,1.03,0.09,-0.03,-0.53
1077160,-0.31,1.36,13.08,0.12,-0.02,0.97,0.09,-0.03,-0.53
1082160,-0.14,0.44,12.34,0.08,-0.03,1.00,0.09,-0.03,-0.53
1087160,-0.39,-0.27,12.19,0.07,-0.02,0.99,0.09,-0.03,-0.53
1092156,-0.34,0.27,12.47,0.02,-0.02,1.01,0.10,-0.03,-0.53
1097160,-0.42,0.01,11.98,0.04,-0.03,0.97,0.09,-0.03,-0.53
1102156,-0.37,0.53,11.49,0.02,-0.03,1.03,0.10,-0.03,-0.53
1107156,-0.44,0.18,11.63,0.04,-0.02,1.02,0.09,-0.03,-0.53
1112160,-0.60,0.38,12.37,0.04,0.01,1.02,0.09,-0.03,-0.53
1117160,-0.12,0.52,12.87,0.04,0.03,1.02,0.09,-0.03,-0.53
1122156,-0.20,0.52,13.69,0.02,0.00,1.03,0.09,-0.03,-0.53
1127160,-0.14,-0.31,11.23,0.05,0.04,0.99,0.09,-0.03,-0.53
1132156,-0.25,0.43,9.19,0.04,0.03,0.99,0.09,-0.03,-0.53
1137156,-0.19,-0.40,6.93,0.07,0.02,0.98,0.09,-0.03,-0.53
1142160,-0.05,0.08,4.75,0.05,0.01,1.01,0.09,-0.03,-0.53
1147160,0.00,-1.12,2.81,0.05,0.03,1.03,0.09,-0.03,-0.53
1152160,-0.02,-0.63,1.31,0.06,0.02,1.00,0.09,-0.03,-0.53
1157156,0.05,-1.87,0.85,0.06,0.03,1.02,0.10,-0.03,-0.53
1162156,0.08,-0.50,1.40,0.07,0.04,1.00,0.10,-0.03,-0.53
1167156,0.11,-0.02,3.26,0.08,0.04,0.99,0.09,-0.03,-0.53
1172156,0.14,-1.51,5.84,0.11,0.03,0.99,0.10,-0.03,-0.53
1177160,0.05,-1.74,8.83,0.08,0.02,1.02,0.09,-0.03,-0.53
1182160,0.28,-1.18,11.21,0.08,0.01,1.01,0.10,-0.03,-0.53
1187156,-0.17,-1.66,13.56,0.10,0.00,1.00,0.10,-0.03,-0.53
1192156,-0.23,-1.58,15.46,0.09,0.00,1.03,0.09,-0.03,-0.53
1197160,-0.19,-1.75,16.35,0.10,-0.01,1.00,0.10,-0.03,-0.53
1202156,-0.40,-0.84,17.14,0.09,-0.01,1.02,0.09,-0.03,-0.53
1207156,-0.50,-1.86,17.38,0.12,-0.01,1.02,0.09,-0.03,-0.53
1212156,-0.46,-0.89,16.22,0.13,-0.03,1.00,0.10,-0.03,-0.53
1217160,-0.42,-1.25,14.22,0.13,-0.04,1.01,0.10,-0.03,-0.53
1222160,-0.40,-0.93,11.80,0.11,-0.03,1.01,0.09,-0.03,-0.53
1227160,-0.33,-0.98,9.64,0.08,-0.03,1.02,0.09,-0.03,-0.53
1232160,-0.27,-0.73,8.15,0.07,-0.01,0.99,0.09,-0.03,-0.53
1237160,-0.11,-1.05,7.62,0.04,-0.01,1.01,0.09,-0.03,-0.53
1242156,-0.30,-1.41,7.26,0.03,0.01,1.02,0.09,-0.03,-0.53
1247156,-0.21,-1.79,6.92,0.03,-0.00,1.00,0.10,-0.04,-0.53
1252156,-0.18,-1.17,6.16,0.04,-0.00,1.00,0.10,-0.03,-0.53
1257160,-0.08,-0.10,5.84,0.06,0.00,0.99,0.10,-0.03,-0.53
1262156,-0.11,-0.80,4.34,0.06,-0.00,1.01,0.10,-0.04,-0.53
1267160,-0.21,-0.52,2.49,0.04,0.00,1.02,0.10,-0.03,-0.53
1272156,0.12,-0.18,-0.50,0.06,0.00,0.99,0.10,-0.03,-0.53
1277160,0.19,0.06,-2.80,0.07,-0.00,1.00,0.10,-0.04,-0.53
1282156,0.23,-0.47,-4.76,0.06,-0.00,0.99,0.10,-0.03,-0.53
1287156,0.36,-0.99,-5.80,0.06,-0.00,0.99,0.10,-0.03,-0.53
1292156,0.18,-0.35,-5.45,0.03,0.01,0.99,0.10,-0.03,-0.53
1297156,0.34,-0.98,-5.12,0.01,0.01,1.00,0.10,-0.03,-0.53
1302160,0.40,-0.89,-3.96,0.01,0.00,0.99,0.10,-0.03,-0.53
1307156,0.18,-0.85,-3.04,0.01,0.01,1.00,0.10,-0.03,-0.53
1312156,0.09,-1.13,-2.31,0.00,-0.01,0.99,0.10,-0.03,-0.53
1317160,0.13,-1.34,-1.26,0.04,-0.00,1.00,0.10,-0.03,-0.53
1322160,0.09,-0.60,-0.48,0.02,0.00,1.00,0.10,-0.03,-0.53
